Data,BDIY,CRY,Cl1,DXY,ECSURPUS,EMUSTRUU,EONIA,GBP,GT10,GTDEM10Y,GTDEM2Y,GTDEM30Y,GTGBP20Y,GTGBP2Y,GTGBP30Y,GTITL10YR,GTITL2YR,GTITL30YR,GTJPY10YR,GTJPY2YR,GTJPY30YR,JPY,LF94TRUU,LF98TRUU,LG30TRUU,LMBITR,LP01TREU,LUACTRUU,LUMSTRUU,MXBR,MXCN,MXEU,MXIN,MXJP,MXRU,MXUS,US0001M,USGG2YR,USGG30YR,USGG3M,VIX,XAUBGNL,Y,Year,period_type
2018-08-07,1732,194.4948,69.17,95.186,0.102,1067.7435,-0.355,1.295,2.974,0.406,-0.588,1.054,1.7384,0.7251,1.7588,2.866,0.9,3.567,0.109,-0.112,0.853,111.23,334.5456,1982.41,1295.651,1166.6788,381.4148,2832.66,2060.92,1883.25,82.93,131.63,1334.25,1038.71,608.62,2725.23,2.08256,2.6697,3.1176,2.0433,10.93,1211.72,0,2018,Normal
2018-08-14,1725,190.4362,67.04,96.731,0.068,1055.8441,-0.357,1.2713,2.899,0.326,-0.644,0.991,1.7064,0.7077,1.7301,3.024,1.221,3.65,0.106,-0.119,0.844,111.09,332.8552,1979.87,1278.8423,1168.5504,380.9625,2835.75,2067.56,1762.99,80.55,129.68,1339.9,1017.16,573.81,2708.04,2.06269,2.637,3.0672,2.0664,13.31,1193.77,0,2018,Normal
2018-08-21,1736,190.0079,67.35,95.256,0.06,1061.6526,-0.36,1.2879,2.831,0.329,-0.609,0.989,1.7205,0.715,1.7466,2.983,1.049,3.627,0.081,-0.129,0.823,110.45,334.8536,1984.15,1286.2609,1170.3034,381.1875,2849.59,2072.63,1636.38,81.24,129.41,1359.16,1005.73,567.99,2729.33,2.067,2.5954,2.9928,2.0614,12.86,1192.3,0,2018,Normal
2018-08-28,1684,191.7121,68.53,94.72,0.041,1062.4519,-0.363,1.2889,2.881,0.379,-0.585,1.05,1.757,0.7286,1.7809,3.182,1.253,3.714,0.093,-0.119,0.839,111.08,334.9201,1989.85,1291.7557,1170.7223,380.661,2842.23,2070.56,1628.98,83.32,129.82,1385.17,1031.75,571.64,2762.85,2.07275,2.6654,3.0303,2.1099,12.5,1207.84,0,2018,Normal
2018-09-04,1513,192.124,69.87,95.439,0.082,1052.5892,-0.342,1.2854,2.899,0.355,-0.59,1.032,1.7581,0.7382,1.7845,3.012,1.159,3.68,0.116,-0.118,0.855,111.4,333.0683,1989.14,1280.415,1170.0021,379.8634,2833.71,2068.6,1567.78,80.89,127.92,1360.27,1022.85,569.73,2762.12,2.1095,2.6533,3.0616,2.1091,13.16,1193.36,0,2018,Normal
2018-09-11,1439,191.6674,69.25,95.249,0.069,1052.7914,-0.361,1.3007,2.976,0.429,-0.544,1.104,1.8226,0.789,1.8493,2.94,0.767,3.545,0.11,-0.112,0.833,111.62,332.1466,1989.31,1283.4875,1166.18,381.0576,2829.21,2061.92,1561.0,75.7,126.35,1333.93,1012.43,559.17,2752.27,2.13894,2.7438,3.1185,2.1381,13.22,1195.59,0,2018,Pre-Crisis
2018-09-18,1356,190.5617,69.85,94.64,0.059,1058.5716,-0.366,1.3134,3.056,0.479,-0.528,1.126,1.8819,0.8139,1.9121,2.787,0.617,3.458,0.112,-0.111,0.847,112.35,332.9154,1997.3,1294.4211,1162.1783,382.2923,2824.72,2056.76,1647.12,77.0,127.54,1333.13,1049.03,594.03,2767.04,2.16813,2.7988,3.2014,2.1612,12.79,1198.41,0,2018,Pre-Crisis
2018-09-25,1450,195.1227,72.28,94.133,0.094,1065.1633,-0.367,1.3169,3.097,0.542,-0.504,1.16,1.9539,0.8294,1.9814,2.875,0.829,3.483,0.128,-0.107,0.907,112.92,333.4949,1995.94,1301.8208,1160.1621,382.4768,2822.62,2053.74,1656.8,79.27,129.42,1303.12,1083.71,620.44,2777.6,2.21819,2.8391,3.2258,2.2047,12.42,1201.09,0,2018,Pre-Crisis
2018-10-02,1570,199.9694,75.23,95.507,0.118,1070.8803,-0.351,1.2981,3.064,0.421,-0.569,1.052,1.8578,0.7912,1.8916,3.448,1.47,3.823,0.125,-0.118,0.914,113.72,332.0381,2004.71,1302.1336,1162.9954,382.0489,2835.83,2060.59,1796.35,77.82,128.85,1292.85,1087.37,625.15,2783.88,2.26513,2.8108,3.2175,2.2073,12.05,1203.99,0,2018,Pre-Crisis
2018-10-09,1503,200.3717,74.96,95.668,0.255,1061.4812,-0.362,1.3131,3.207,0.547,-0.531,1.164,2.037,0.908,2.0651,3.472,1.374,3.922,0.156,-0.12,0.943,113.08,329.1993,1986.14,1290.4817,1154.772,381.7575,2808.17,2044.28,1994.2,73.75,125.98,1199.92,1051.18,613.16,2739.78,2.28406,2.8851,3.3685,2.2345,15.95,1188.19,1,2018,Crisis
2018-10-16,1578,199.7208,71.92,95.048,0.241,1065.1076,-0.368,1.3187,3.164,0.49,-0.57,1.116,1.9652,0.8094,1.994,3.45,1.287,3.906,0.144,-0.118,0.91,112.17,331.5172,1987.23,1295.1003,1154.5581,380.9846,2811.77,2048.28,2012.37,72.25,123.26,1235.01,1008.17,614.5,2674.04,2.2895,2.8655,3.3338,2.297,17.62,1228.43,1,2018,Crisis
2018-10-23,1577,194.9694,66.43,95.961,0.154,1059.8638,-0.368,1.2995,3.169,0.408,-0.612,1.022,1.8335,0.7315,1.8683,3.589,1.221,4.064,0.146,-0.118,0.912,112.21,329.4373,1974.82,1285.087,1156.6995,378.8371,2800.67,2047.02,1990.88,71.57,119.74,1171.12,985.15,587.44,2606.84,2.2865,2.879,3.3679,2.3227,20.71,1231.11,1,2018,Crisis
2018-10-30,1513,191.7583,66.18,97.011,0.082,1058.0419,-0.369,1.2711,3.124,0.368,-0.631,1.014,1.7714,0.7134,1.8173,3.472,1.124,3.991,0.116,-0.128,0.857,112.88,329.5084,1963.94,1277.686,1157.6151,376.9165,2800.13,2050.55,2024.3,68.65,120.19,1187.78,963.69,585.63,2551.09,2.302,2.8507,3.3637,2.3227,23.35,1222.85,0,2018,Post-Crisis
2018-11-06,1395,191.2101,62.21,96.317,0.099,1060.1588,-0.362,1.3084,3.229,0.433,-0.608,1.067,1.9017,0.8114,1.9382,3.394,0.916,3.934,0.125,-0.131,0.884,113.48,329.6529,1975.01,1287.3117,1152.397,379.646,2793.72,2040.18,2045.61,74.41,122.51,1232.31,991.63,613.46,2620.68,2.316,2.9279,3.4433,2.338,19.91,1226.11,0,2018,Post-Crisis
2018-11-13,1064,184.5372,55.69,97.303,0.097,1057.7424,-0.361,1.2986,3.141,0.408,-0.573,1.053,1.9325,0.7939,1.9732,3.443,1.014,4.002,0.109,-0.143,0.869,113.95,328.1776,1966.07,1279.0739,1156.1329,378.3015,2799.26,2046.7,1936.23,72.65,123.25,1238.77,978.5,586.26,2586.65,2.30663,2.8911,3.3592,2.337,20.02,1201.95,0,2018,Pre-Crisis
2018-11-20,1003,183.7848,53.43,96.836,0.08,1051.5561,-0.362,1.2796,3.064,0.349,-0.598,1.011,1.8812,0.7019,1.9607,3.614,1.358,4.12,0.098,-0.145,0.843,112.7,327.6306,1940.96,1263.4557,1161.6264,369.6251,2790.35,2057.81,2021.95,72.74,118.85,1240.92,971.4,593.68,2510.5,2.30025,2.8037,3.3147,2.3791,22.48,1222.07,0,2018,Pre-Crisis
2018-11-27,1339,179.9214,51.56,97.369,0.003,1048.4037,-0.362,1.2735,3.058,0.348,-0.585,1.015,1.8998,0.7702,1.9967,3.287,0.858,3.886,0.087,-0.144,0.807,113.78,324.1411,1942.31,1259.8142,1163.6061,370.4942,2790.81,2060.04,1952.1,74.38,120.99,1241.79,981.64,581.14,2549.36,2.33675,2.8329,3.3187,2.3893,19.02,1213.29,0,2018,Pre-Crisis
2018-12-04,1237,184.1379,53.25,96.965,-0.06,1060.3896,-0.349,1.2717,2.914,0.261,-0.62,0.908,1.7978,0.72,1.9187,3.153,0.652,3.786,0.068,-0.134,0.786,112.77,330.1937,1956.3,1270.7141,1172.8715,369.4257,2805.5,2073.43,2000.45,77.24,121.32,1265.13,983.84,614.29,2567.52,2.37888,2.7947,3.1727,2.4071,20.74,1240.1,0,2018,Pre-Crisis
2018-12-11,1364,181.8015,51.65,97.388,-0.027,1061.9632,-0.359,1.2516,2.88,0.231,-0.606,0.828,1.6478,0.6805,1.7224,3.119,0.653,3.674,0.044,-0.145,0.79,113.31,330.6021,1947.61,1264.7635,1175.5418,365.4541,2809.88,2081.67,1908.6,73.17,116.49,1225.33,942.58,603.6,2507.24,2.4205,2.7641,3.1261,2.3868,21.76,1244.34,1,2018,Crisis
2018-12-18,1395,174.4198,46.24,97.104,0.003,1068.2729,-0.362,1.2633,2.818,0.243,-0.609,0.857,1.7088,0.7412,1.7893,2.935,0.541,3.598,0.02,-0.16,0.755,112.59,330.9953,1937.74,1265.2202,1176.4413,368.1615,2829.79,2090.67,1911.94,71.84,115.19,1268.32,937.32,585.97,2420.6,2.46963,2.6439,3.0677,2.3842,25.58,1249.18,1,2018,Crisis
2018-12-25,1271,168.3561,42.53,96.581,0.046,1067.3361,-0.374,1.2681,2.74,0.247,-0.616,0.867,1.7086,0.7212,1.7795,2.827,0.538,3.56,0.013,-0.151,0.701,110.2,330.8296,1898.08,1251.5778,1180.7575,367.606,2826.86,2093.79,1892.64,70.12,113.41,1238.51,851.64,561.64,2234.85,2.50563,2.5593,2.9934,2.3729,36.07,1268.54,1,2018,Crisis
2019-01-01,1271,169.8018,45.41,96.085,-0.149,1069.1127,-0.355,1.2749,2.685,0.239,-0.62,0.871,1.7454,0.7438,1.8168,2.739,0.467,3.528,-0.005,-0.147,0.704,109.73,329.5479,1909.36,1256.6684,1182.4579,367.6996,2829.02,2103.22,1943.96,71.2,114.2,1266.29,894.7,572.03,2383.55,2.50269,2.4878,3.0145,2.3549,25.42,1282.6,0,2019,Post-Crisis
2019-01-08,1262,175.9646,49.78,95.903,-0.191,1079.3954,-0.365,1.2723,2.729,0.225,-0.582,0.867,1.7128,0.7494,1.8061,2.952,0.531,3.732,0.004,-0.141,0.698,108.59,332.0243,1957.67,1278.9575,1185.6977,368.1438,2836.11,2103.55,2124.3,71.9,116.88,1251.64,909.6,598.1,2450.48,2.51113,2.5855,3.0068,2.4381,20.47,1286.48,0,2019,Post-Crisis
2019-01-15,1096,178.9775,52.11,96.039,-0.205,1084.2654,-0.366,1.2731,2.713,0.204,-0.625,0.819,1.7006,0.793,1.7797,2.872,0.41,3.735,0.006,-0.156,0.696,108.62,333.7419,1969.3,1287.8572,1187.5834,371.1781,2839.66,2106.53,2170.34,74.66,117.82,1266.59,926.51,610.58,2484.96,2.51006,2.5347,3.0734,2.4227,18.6,1288.08,0,2019,Post-Crisis
2019-01-22,1036,178.99,52.57,96.303,-0.176,1090.5329,-0.371,1.2964,2.74,0.234,-0.596,0.836,1.7531,0.7894,1.8331,2.739,0.323,3.602,-0.005,-0.173,0.678,109.32,330.4949,1979.83,1295.461,1187.4733,374.0821,2858.09,2105.37,2159.49,75.32,119.8,1269.34,934.3,622.61,2506.74,2.51225,2.5869,3.0594,2.3934,20.8,1283.7,0,2019,Post-Crisis
2019-01-29,797,179.1769,53.31,95.821,-0.173,1095.343,-0.369,1.3137,2.711,0.199,-0.575,0.797,1.6797,0.7709,1.7494,2.632,0.273,3.48,0.001,-0.16,0.655,109.38,334.4048,1982.36,1300.992,1187.617,375.1386,2874.42,2109.42,2192.33,77.14,120.52,1241.48,934.88,635.81,2514.36,2.50175,2.5726,3.04,2.4073,19.13,1309.91,0,2019,Normal
2019-02-05,629,179.9515,53.66,96.067,-0.177,1106.559,-0.365,1.2946,2.699,0.169,-0.57,0.773,1.6544,0.7399,1.7334,2.792,0.437,3.647,-0.015,-0.17,0.597,109.92,334.2892,2007.31,1316.655,1190.68,377.2155,2897.86,2114.09,2284.73,79.98,123.34,1274.38,948.08,653.83,2609.03,2.51313,2.5222,3.0314,2.4047,15.57,1314.93,0,2019,Normal
2019-02-12,598,178.2077,53.1,96.709,-0.225,1104.117,-0.362,1.2889,2.689,0.131,-0.574,0.753,1.6181,0.7252,1.6917,2.842,0.526,3.698,-0.019,-0.167,0.593,110.52,333.292,2008.21,1313.067,1194.137,377.5358,2899.28,2116.79,2208.77,79.99,122.63,1257.42,941.98,648.03,2616.96,2.49788,2.5059,3.0247,2.4253,15.43,1310.5,0,2019,Normal
2019-02-19,635,182.2387,56.09,96.52,-0.482,1107.745,-0.369,1.3061,2.635,0.104,-0.572,0.733,1.6237,0.7312,1.6973,2.786,0.407,3.641,-0.035,-0.182,0.584,110.52,335.6873,2014.94,1318.834,1195.675,379.9986,2907.45,2121.22,2253.04,79.87,124.68,1225.83,962.16,625.51,2649.94,2.48475,2.4872,2.9778,2.419,14.88,1340.65,0,2019,Normal
2019-02-26,649,181.4024,55.5,96.003,-0.513,1111.724,-0.368,1.3252,2.637,0.117,-0.541,0.743,1.6698,0.784,1.7474,2.702,0.328,3.627,-0.032,-0.168,0.601,110.72,336.3414,2025.31,1327.314,1198.749,383.5469,2911.37,2123.0,2208.66,83.1,126.17,1261.72,969.13,636.48,2663.74,2.47913,2.4819,3.0055,2.4381,15.17,1325.78,0,2019,Normal
2019-03-05,663,181.8959,56.56,96.866,-0.466,1109.34,-0.368,1.3152,2.719,0.167,-0.51,0.803,1.7112,0.7977,1.7741,2.705,0.311,3.644,0.004,-0.142,0.643,111.92,334.8259,2029.03,1326.636,1197.219,385.3412,2904.71,2117.93,2125.47,84.53,126.83,1281.07,969.74,628.52,2659.96,2.483,2.5446,3.081,2.433,14.74,1283.15,0,2019,Normal
2019-03-12,647,181.307,56.87,96.935,-0.519,1114.723,-0.369,1.3072,2.602,0.054,-0.552,0.715,1.618,0.7124,1.6878,2.538,0.219,3.58,-0.035,-0.155,0.589,111.31,338.621,2027.68,1326.741,1203.032,385.2931,2925.22,2130.88,2181.56,83.27,125.99,1315.27,962.45,629.5,2661.99,2.49888,2.4506,2.9912,2.4407,13.77,1298.53,0,2019,Normal
2019-03-19,712,185.2356,59.03,96.383,-0.406,1120.339,-0.366,1.3269,2.613,0.095,-0.534,0.75,1.6084,0.7429,1.6725,2.492,0.176,3.557,-0.047,-0.167,0.556,111.37,341.6008,2038.17,1336.767,1204.159,388.4596,2927.48,2133.34,2242.48,84.9,129.74,1329.39,966.13,649.94,2700.29,2.48775,2.4686,3.0222,2.4432,13.56,1307.61,0,2019,Normal
2019-03-26,683,185.229,59.94,96.736,-0.348,1127.011,-0.369,1.3222,2.424,-0.017,-0.569,0.581,1.4543,0.653,1.5286,2.465,0.204,3.47,-0.07,-0.172,0.533,110.46,346.2698,2042.02,1335.276,1213.416,388.1163,2970.01,2150.57,2084.7,82.14,127.35,1319.09,968.25,655.56,2686.23,2.48975,2.2662,2.8731,2.4484,14.68,1315.71,0,2019,Normal
2019-04-02,674,186.373,62.58,97.361,-0.333,1127.606,-0.356,1.3077,2.475,-0.05,-0.618,0.596,1.4754,0.6253,1.5473,2.522,0.256,3.488,-0.069,-0.162,0.517,111.35,342.6153,2052.31,1339.295,1214.739,390.8013,2965.51,2144.01,2088.43,85.11,129.9,1349.92,965.62,650.01,2732.65,2.49338,2.3024,2.8769,2.41,13.36,1289.65,0,2019,Normal
2019-04-09,725,188.5636,63.98,97.006,-0.33,1130.225,-0.368,1.3035,2.502,-0.011,-0.582,0.622,1.5527,0.6917,1.6361,2.422,0.215,3.394,-0.054,-0.167,0.534,111.13,342.9778,2060.86,1344.717,1214.02,391.3756,2972.85,2144.67,2119.17,87.59,130.11,1347.18,971.84,667.85,2742.87,2.48125,2.3497,2.9141,2.4047,14.28,1304.37,0,2019,Normal
2019-04-16,749,187.2796,64.05,97.043,-0.317,1127.488,-0.364,1.3051,2.591,0.065,-0.575,0.728,1.651,0.7885,1.7236,2.592,0.487,3.554,-0.028,-0.156,0.54,112.0,339.3997,2072.23,1349.401,1214.135,393.5869,2971.72,2140.06,2054.85,87.24,131.27,1354.95,976.15,667.77,2771.1,2.47388,2.4124,2.9919,2.4201,12.18,1274.07,0,2019,Normal
2019-04-23,821,187.5845,66.3,97.636,-0.189,1129.671,-0.366,1.2947,2.566,0.04,-0.58,0.69,1.6713,0.7858,1.7378,2.673,0.57,3.639,-0.035,-0.155,0.567,111.79,337.9247,2072.81,1347.945,1215.557,394.4236,2975.14,2141.68,2051.58,86.87,132.07,1333.91,975.69,681.69,2796.08,2.48088,2.3639,2.98,2.4227,12.28,1272.76,0,2019,Normal
2019-04-30,1011,184.25,63.91,97.479,-0.182,1131.685,-0.37,1.3042,2.503,0.012,-0.59,0.653,1.6266,0.7575,1.6919,2.554,0.477,3.527,-0.048,-0.155,0.558,111.32,341.362,2077.06,1347.475,1221.282,394.1167,2990.68,2147.53,2060.46,85.81,132.04,1351.55,972.85,664.04,2806.7,2.48588,2.2661,2.9288,2.4099,13.12,1283.61,0,2019,Normal
2019-05-07,936,179.4882,61.4,97.628,-0.23,1133.798,-0.356,1.3058,2.458,-0.039,-0.611,0.614,1.5952,0.7465,1.6773,2.618,0.505,3.592,-0.057,-0.158,0.542,110.34,341.7741,2073.2,1346.578,1226.771,392.7425,2996.96,2153.51,1995.79,83.33,128.75,1314.61,961.8,657.32,2748.46,2.46663,2.2844,2.8643,2.4124,19.32,1284.26,0,2019,Normal
2019-05-14,1043,179.9911,61.78,97.526,-0.235,1131.325,-0.365,1.2917,2.411,-0.071,-0.639,0.57,1.5558,0.7133,1.6452,2.728,0.678,3.671,-0.057,-0.163,0.532,109.66,341.378,2062.24,1339.492,1231.101,389.6339,2994.03,2158.16,1949.86,79.83,127.01,1280.82,924.74,655.48,2701.32,2.43963,2.1965,2.8485,2.3919,18.06,1295.88,0,2019,Normal
2019-05-21,1049,181.9678,62.99,98.062,-0.181,1134.306,-0.37,1.273,2.427,-0.064,-0.632,0.591,1.5393,0.7332,1.6254,2.642,0.578,3.583,-0.051,-0.159,0.534,110.66,340.0609,2068.22,1343.265,1231.542,390.5764,2994.52,2157.09,1960.56,76.92,128.06,1328.06,934.23,677.21,2730.08,2.436,2.2538,2.8439,2.3663,14.95,1273.26,0,2019,Normal
2019-05-28,1082,180.2599,59.14,97.952,-0.228,1137.063,-0.366,1.2666,2.267,-0.162,-0.648,0.485,1.4007,0.596,1.5029,2.681,0.649,3.608,-0.079,-0.165,0.484,109.54,343.0559,2063.41,1339.994,1234.52,389.4686,3015.5,2166.11,2017.95,74.78,126.78,1352.04,933.99,671.84,2670.4,2.42813,2.1244,2.7045,2.3396,17.5,1277.84,0,2019,Normal
2019-06-04,1122,175.4902,53.48,97.072,-0.244,1141.685,-0.359,1.2687,2.131,-0.208,-0.658,0.405,1.3803,0.598,1.491,2.514,0.548,3.436,-0.108,-0.193,0.439,108.23,346.2782,2057.94,1338.452,1238.485,387.9304,3036.46,2177.65,2123.16,74.26,125.71,1367.2,902.55,693.6,2671.61,2.42988,1.8834,2.6113,2.3342,16.97,1323.52,0,2019,Normal
2019-06-11,1105,174.8681,53.27,96.686,-0.329,1151.448,-0.252,1.2728,2.144,-0.233,-0.679,0.383,1.3248,0.5841,1.4372,2.391,0.429,3.372,-0.114,-0.194,0.351,108.46,348.9509,2079.24,1355.109,1239.381,391.2925,3045.95,2177.99,2158.52,77.11,128.42,1360.52,939.42,711.74,2750.57,2.41338,1.9297,2.6149,2.2457,15.99,1328.48,0,2019,Normal
2019-06-18,1135,176.0977,53.9,97.644,-0.242,1157.593,-0.368,1.2553,2.06,-0.321,-0.77,0.268,1.2966,0.5682,1.4216,2.112,0.234,3.147,-0.13,-0.204,0.361,108.46,347.1795,2084.31,1358.821,1240.279,393.1279,3067.55,2182.97,2170.34,76.47,129.73,1327.23,922.07,720.16,2781.49,2.39025,1.8643,2.5488,2.2108,15.15,1348.03,0,2019,Normal
2019-06-25,1280,180.8778,57.83,96.14,-0.341,1166.104,-0.368,1.2694,1.986,-0.332,-0.746,0.243,1.2948,0.571,1.4166,2.158,0.29,3.156,-0.158,-0.233,0.341,107.24,351.3822,2097.58,1372.337,1242.539,395.3225,3101.03,2188.98,2201.74,77.91,129.3,1336.92,931.13,730.2,2778.96,2.40175,1.7318,2.5192,2.1208,16.28,1425.72,0,2019,Normal
2019-07-02,1446,177.8427,56.25,96.726,-0.415,1174.58,-0.36,1.2615,1.975,-0.369,-0.767,0.248,1.2319,0.5134,1.3536,1.837,0.02,2.857,-0.15,-0.219,0.374,107.88,350.806,2103.08,1378.76,1243.625,397.8697,3117.69,2192.94,2196.06,80.73,131.24,1350.89,958.03,739.69,2833.05,2.38775,1.7613,2.5013,2.1722,12.93,1405.08,0,2019,Normal
2019-07-09,1759,180.7076,57.83,97.489,-0.386,1172.229,-0.367,1.2467,2.066,-0.356,-0.743,0.25,1.232,0.5403,1.3522,1.731,0.073,2.738,-0.145,-0.2,0.344,108.81,349.3198,2101.75,1374.977,1245.182,397.9021,3103.17,2190.77,2306.79,78.07,130.79,1310.21,949.47,737.76,2840.84,2.37938,1.9066,2.5404,2.2355,14.09,1396.92,0,2019,Normal
2019-07-16,2011,180.0842,57.62,97.395,-0.386,1173.218,-0.366,1.2418,2.103,-0.246,-0.741,0.332,1.3129,0.5754,1.4333,1.61,-0.037,2.681,-0.126,-0.189,0.38,108.27,348.3594,2104.97,1377.601,1247.697,397.9455,3092.38,2190.79,2319.68,79.57,131.11,1326.97,945.32,728.54,2863.9,2.31413,1.8498,2.6121,2.144,12.86,1409.2,0,2019,Normal
2019-07-23,2165,179.0356,56.77,97.705,-0.254,1176.866,-0.369,1.2439,2.082,-0.356,-0.782,0.24,1.197,0.4814,1.3156,1.601,-0.032,2.701,-0.151,-0.208,0.368,108.17,350.4445,2104.79,1378.423,1250.274,398.4777,3109.56,2198.24,2315.49,79.5,131.94,1290.27,946.73,708.1,2866.4,2.26913,1.8374,2.6156,2.0412,12.61,1419.57,0,2019,Normal
2019-07-30,1899,178.3438,58.05,98.05,-0.272,1179.583,-0.366,1.2166,2.059,-0.401,-0.767,0.173,1.2028,0.4386,1.3538,1.584,0.002,2.695,-0.157,-0.215,0.354,108.62,347.629,2109.43,1380.596,1252.449,398.3885,3116.61,2199.16,2279.96,79.47,129.87,1255.55,950.59,714.91,2873.57,2.23438,1.8459,2.5798,2.0592,13.94,1429.07,0,2019,Normal
2019-08-06,1734,170.5396,53.63,97.63,-0.266,1180.516,-0.357,1.215,1.704,-0.538,-0.824,-0.04,1.0315,0.4256,1.1911,1.512,-0.021,2.548,-0.187,-0.224,0.307,106.42,353.8812,2092.71,1369.969,1262.453,396.8825,3164.48,2209.95,2159.0,72.82,123.83,1245.95,906.3,682.88,2746.94,2.223,1.583,2.233,2.028,20.17,1471.6,0,2019,Normal
2019-08-13,1864,173.0865,57.1,97.812,-0.271,1175.985,-0.358,1.2062,1.705,-0.611,-0.882,-0.134,0.9847,0.4573,1.1427,1.616,0.131,2.612,-0.241,-0.288,0.178,106.57,354.1136,2099.73,1359.371,1267.964,396.3821,3181.38,2206.99,2187.61,73.03,125.42,1243.59,899.17,683.05,2789.55,2.19525,1.6666,2.1633,1.9873,17.52,1502.27,0,2019,Normal
2019-08-20,2059,170.895,56.34,98.19,-0.167,1179.23,-0.364,1.2171,1.556,-0.692,-0.911,-0.177,0.8849,0.4805,1.0067,1.37,0.02,2.426,-0.24,-0.299,0.192,106.31,357.9669,2101.43,1356.425,1272.217,397.7382,3205.36,2213.77,2063.54,75.92,125.04,1254.91,910.33,665.8,2764.52,2.16863,1.5123,2.0375,1.9,17.5,1504.86,0,2019,Normal
2019-08-27,2213,169.7004,54.93,97.999,-0.147,1182.645,-0.361,1.2297,1.473,-0.695,-0.894,-0.191,0.939,0.3608,1.0375,1.136,-0.12,2.198,-0.271,-0.301,0.156,105.73,361.3751,2113.99,1362.61,1272.155,400.9399,3228.12,2214.08,1955.76,74.39,125.8,1266.9,900.97,662.38,2733.89,2.1395,1.5223,1.9501,1.9694,20.31,1542.85,0,2019,Normal
2019-09-03,2501,169.1899,53.94,99.0,-0.102,1186.493,-0.359,1.2092,1.458,-0.708,-0.919,-0.193,0.8049,0.3239,0.9107,0.872,-0.288,1.925,-0.291,-0.297,0.104,105.87,360.3635,2116.84,1358.769,1273.024,401.8621,3227.84,2221.41,2007.32,75.03,127.98,1237.87,913.66,685.99,2768.25,2.08188,1.452,1.9526,1.9507,19.66,1546.0,0,2019,Normal
2019-09-10,2393,174.9395,57.4,98.326,-0.059,1185.038,-0.362,1.2345,1.732,-0.55,-0.848,0.037,1.0245,0.4694,1.1301,1.019,-0.305,2.161,-0.228,-0.295,0.284,107.46,354.7598,2129.65,1370.279,1266.753,402.8437,3180.96,2213.97,2099.95,77.6,130.35,1258.82,943.92,706.4,2835.96,2.0495,1.676,2.2163,1.9334,15.2,1491.3,0,2019,Normal
2019-09-17,2283,178.794,59.34,98.261,-0.023,1179.648,-0.369,1.2503,1.803,-0.476,-0.72,0.079,1.0348,0.522,1.1324,0.919,-0.233,2.002,-0.159,-0.253,0.348,108.07,355.1964,2134.04,1371.74,1254.345,404.3807,3164.4,2212.21,2139.58,78.27,131.18,1238.52,977.84,726.35,2862.33,2.04088,1.7248,2.268,1.9719,14.44,1505.91,0,2019,Normal
2019-09-24,2116,177.1875,57.29,98.337,0.193,1186.101,-0.458,1.2488,1.646,-0.602,-0.741,-0.123,0.8693,0.444,0.9514,0.831,-0.228,1.881,-0.241,-0.324,0.343,107.09,360.2164,2134.03,1371.233,1262.916,404.0531,3211.52,2220.0,2083.82,76.29,131.35,1306.85,981.37,716.67,2823.4,2.01838,1.6256,2.1036,1.9026,17.05,1534.32,0,2019,Normal
2019-10-01,1809,174.0876,53.62,99.128,0.173,1184.697,-0.452,1.2318,1.637,-0.566,-0.777,-0.065,0.8631,0.3374,0.952,0.855,-0.27,1.951,-0.157,-0.291,0.402,107.69,355.8307,2125.47,1366.342,1263.079,402.8854,3208.72,2222.67,2082.67,75.04,130.76,1278.81,968.43,701.03,2797.84,2.01563,1.5459,2.0925,1.7618,18.56,1483.39,0,2019,Normal
2019-10-08,1801,173.3202,52.63,99.133,0.17,1188.865,-0.468,1.2215,1.53,-0.596,-0.79,-0.079,0.8307,0.3156,0.925,0.841,-0.264,1.957,-0.208,-0.324,0.372,107.15,356.9704,2116.04,1362.983,1271.891,399.4821,3220.93,2227.88,2045.3,74.78,127.61,1258.05,957.72,688.04,2753.18,1.94025,1.4194,2.0293,1.6667,20.28,1500.22,0,2019,Normal
2019-10-15,1898,174.7493,52.81,98.288,0.21,1186.326,-0.465,1.2756,1.773,-0.418,-0.696,0.111,1.0635,0.5242,1.1521,0.935,-0.261,2.046,-0.176,-0.284,0.389,108.86,354.2802,2128.05,1372.13,1265.477,403.5382,3190.52,2220.9,2106.93,77.81,132.58,1289.59,979.14,707.94,2851.91,1.89075,1.618,2.2348,1.6482,13.54,1480.79,0,2019,Normal
2019-10-22,1806,175.506,54.16,97.526,0.128,1187.799,-0.462,1.295,1.762,-0.37,-0.664,0.155,1.1315,0.5173,1.2306,0.922,-0.234,2.066,-0.135,-0.244,0.42,108.58,354.3879,2133.56,1376.736,1261.782,404.4882,3202.75,2219.93,2189.6,77.33,132.86,1306.31,984.79,738.74,2850.19,1.823,1.5944,2.2521,1.6385,14.46,1484.19,0,2019,Normal
2019-10-29,1802,178.375,55.54,97.69,0.136,1187.637,-0.463,1.2857,1.839,-0.353,-0.64,0.173,1.1366,0.5352,1.2362,0.986,-0.185,2.086,-0.11,-0.208,0.422,108.92,350.7848,2139.04,1379.131,1260.432,404.0925,3194.52,2222.4,2245.52,78.22,134.09,1332.49,1004.83,757.52,2890.81,1.79963,1.6415,2.3347,1.6008,13.2,1487.75,0,2019,Normal
