Data,original,trend,seasonal,residual,Y,residual_volatility
2000-01-11,22.5,23.423035300809033,0.3893327340650185,-1.3123680348740514,0,
2000-01-18,21.5,23.429258965321104,-1.3061272205614716,-0.6231317447596325,0,
2000-01-25,23.02,23.436003960658272,-1.5375459456973881,1.1215419850391157,0,
2000-02-01,23.45,23.443291770248134,-1.0569348231690132,1.0636430529208774,0,
2000-02-08,21.25,23.45114272164291,-2.712192587908098,0.5110498662651892,1,
2000-02-15,22.92,23.459575580425028,-2.432554677579373,1.8929790971543454,1,
2000-02-22,25.86,23.468607759860035,1.2524851273456326,1.1389071127943318,1,
2000-02-29,23.37,23.478253906992876,-0.23058470266377273,0.12233079567089788,1,
2000-03-07,24.31,23.488526603208214,-0.010887434278398292,0.8323608310701829,0,
2000-03-14,24.41,23.499437521915763,0.279617262288694,0.630945215795542,0,
2000-03-21,21.7,23.510996855358673,-0.6404531261933689,-1.1705437291653062,0,
2000-03-28,24.86,23.52321375413165,-0.2838018882949802,1.6205881341633308,0,1.0406749450424702
2000-04-04,27.12,23.536097590394775,4.695838384853101,-1.1119359752478744,0,1.0103597607874448
2000-04-11,27.25,23.549655980866284,2.852331983784665,0.8480120353490506,0,0.9487495104330279
2000-04-18,26.12,23.56389641667366,0.4330364631890556,2.1230671201372857,0,1.0364039972261012
2000-04-25,25.24,23.578824439892013,1.2745603071009677,0.3866152530070188,1,1.0337348165690265
2000-05-02,28.5,23.594442035432643,1.9768674447378716,2.9286905198294875,1,1.2221777717005176
2000-05-09,28.93,23.61074832277142,2.153193608539252,3.1660580686893276,1,1.3672549562302079
2000-05-16,24.34,23.627737067289875,-1.650528384095971,2.3627913168060957,1,1.4262232090020213
2000-05-23,25.87,23.645395664091495,-1.6822556288149861,3.906859964723491,0,1.6066651127752032
2000-05-30,23.62,23.663705176686545,-2.340744342641974,2.297039165955429,0,1.6171323451906714
2000-06-06,23.05,23.682638943242345,-3.2969730773849837,2.6643341341426385,0,1.624420246157501
2000-06-13,21.67,23.702163250938625,-3.5129274134513384,1.4807641625127133,0,1.362338536664693
2000-06-20,20.88,23.722237159293517,-3.395827377459648,0.5535902181661321,0,1.4152705598962085
2000-06-27,21.8,23.742813299635692,-2.6843272732057897,0.7415139735700969,0,1.1435919722970918
2000-07-04,19.83,23.76383854911979,-4.7712452616784615,0.8374067125586713,0,1.1445289005391974
2000-07-11,20.11,23.785253479658518,-2.8131188503035367,-0.8621346293549834,0,1.4002981950197497
2000-07-18,19.75,23.806991970200393,-2.135578798999587,-1.921413171200804,0,1.7199196787906392
2000-07-25,19.39,23.828982556915,-0.02507482683095949,-4.413907730084041,0,2.3581578430211754
2000-08-01,20.55,23.851150138700536,-2.982289214696296,-0.3188609240042375,0,2.2666762638010347
2000-08-08,18.79,23.873417549786783,-2.9319336742197017,-2.151483875567081,0,2.3233465859191447
2000-08-15,17.98,23.895701871992898,-4.614265541813038,-1.301436330179861,0,2.044714316135526
2000-08-22,17.47,23.917914360408577,-4.362684539592228,-2.0852298208163518,0,1.9473036291378412
2000-08-29,16.89,23.939959423609373,-5.50197339217304,-1.5479860314363307,0,1.6725902026178925
2000-09-05,19.82,23.961734216987285,-0.6457434657183051,-3.4959907512689803,0,1.641045825301985
2000-09-12,18.59,23.983127829435393,0.3268202203737044,-5.719948049809098,1,1.9554376592352705
2000-09-19,19.54,24.004023432054176,4.2233747478538355,-8.687398179908012,1,2.6046190405946046
2000-09-26,21.88,24.0243028023856,4.774859196301858,-6.919161998687457,1,2.625826892407983
2000-10-03,21.85,24.043851966956257,1.7832679536025826,-3.977119920558838,1,2.516169958367976
2000-10-10,24.86,24.06256141019392,6.24109249788443,-5.44365390807835,1,2.514996206730781
2000-10-17,27.84,24.08032479728604,6.119935251443292,-2.36026004872933,0,2.5420101109113227
2000-10-24,24.28,24.09704341401643,3.5585668059858215,-3.375610220002251,0,2.3193629883722173
2000-10-31,23.63,24.11262929656293,3.3163184441603764,-3.7989477407233068,0,2.252832087948608
2000-11-07,24.91,24.12701758530427,2.115148113373417,-1.332165698677688,0,2.249427028306116
2000-11-14,26.81,24.140186996987197,2.5467840526565446,0.12302895035625738,1,2.5019887918864137
2000-11-21,26.62,24.152187533807833,0.9999166941774645,1.4678957720147032,1,2.8801942227702173
2000-11-28,27.64,24.163186230213967,1.5494797635353208,1.9273340062507138,0,3.2977804112327895
2000-12-05,24.99,24.173536627251565,0.16105478317796107,0.6554085895704738,1,3.363343047187395
2000-12-12,24.88,24.183870734189554,0.5291569279582033,0.16697233785223986,1,2.848725006411724
2000-12-19,27.17,24.19518502037525,0.9942495857453353,1.9805653938794165,1,2.569617225864357
2000-12-26,28.73,24.208820420520947,1.743549135277605,2.7776304442014492,1,2.636306227799372
2001-01-02,29.99,24.24615441983262,3.1750095430124334,2.568836037154945,1,2.2902464254156167
2001-01-09,27.99,24.286846372863607,-0.370837831496533,4.073991458632925,0,2.41990778644691
2001-01-16,25.28,24.330796582287984,-1.4651370635230594,2.414340481235076,0,2.112183312694393
2001-01-23,21.57,24.377812133896033,-1.573041547909397,-1.2347705859866345,0,1.652900618201015
2001-01-30,22.57,24.427629548576046,-0.5664899794041598,-1.2911395691718859,0,1.6469952664557417
2001-02-06,21.98,24.47995194251238,-1.2863387284604182,-1.2136132140519607,1,1.7742946784573959
2001-02-13,21.37,24.53450245382056,-1.5516184614128015,-1.6128839924077596,1,1.9452563114674566
2001-02-20,24.69,24.591034418963705,0.9267643407677865,-0.8277987597314898,1,1.979693449967414
2001-02-27,26.49,24.649309731724372,-0.03565791639115601,1.8763481846667815,1,2.008095465494175
2001-03-06,25.89,24.709095256143296,-0.1482057100455248,1.3291104539022278,1,2.0024622963387047
2001-03-13,27.55,24.770109031738738,0.41622749673771897,2.3636634715235445,1,2.0241333326927826
2001-03-20,30.96,24.832001866943813,-0.1865723814978415,6.314570514554031,1,2.514830197982139
2001-03-27,27.04,24.894343630458465,-0.3401061259326994,2.4857624954742334,1,2.5109210849393384
2001-04-03,34.72,24.956568174825385,3.00608290496414,6.757348920210475,1,2.880216158870826
2001-04-10,29.44,25.01798166249342,1.3678001518678138,3.054218185638767,0,2.9055699683095004
2001-04-17,25.61,25.077772440941942,-0.9379033563538746,1.4701309154119322,0,2.7761574434809484
2001-04-24,28.49,25.13503093304023,-0.1840741627092909,3.5390432296690584,0,2.6461358035038245
2001-05-01,24.2,25.188807087041866,0.09084237168555499,-1.0796494587274204,0,2.630995740881322
2001-05-08,24.44,25.23816828423737,0.3476374292602368,-1.1458057134976052,0,2.573263125827151
2001-05-15,23.71,25.28224676764952,-2.285795802558167,0.7135490349086453,0,2.444847702716118
2001-05-22,21.35,25.320300051163755,-2.1332139013333755,-1.8370861498303768,0,2.723390359104078
2001-05-29,22.14,25.351728742964337,-2.868515641193553,-0.34321310177078246,0,2.802322243086791
2001-06-05,19.58,25.37607862269687,-3.065640472772114,-2.7304381499247583,1,3.089803542266448
2001-06-12,20.7,25.393010788543517,-3.177057551079424,-1.5159532374640925,1,2.776128002048123
2001-06-19,22.34,25.402303504287026,-3.085195226219853,0.02289172193282596,0,2.7292541224174762
2001-06-26,21.2,25.403883130399066,-2.2647743461199443,-1.9391087842791208,1,1.9941128880824581
2001-07-03,18.92,25.39786653707343,-3.618184961869697,-2.85968157520373,1,1.856454250617463
2001-07-10,23.25,25.384546581307372,-1.9129082277570628,-0.2216383535503077,0,1.742187070001652
2001-07-17,22.61,25.364355388054083,-0.9267985849596381,-1.8275568030944456,0,1.1036059279184924
2001-07-24,25.24,25.337852405731848,1.4108212879431583,-1.5086736936750071,0,1.1052296287216183
2001-07-31,21.62,25.30577800925222,-1.941869980928057,-1.7439080283241601,0,1.1127739901715423
2001-08-07,21.01,25.269043473035378,-0.35852609467225144,-3.9005173783631264,0,1.144487255364742
2001-08-14,20.48,25.22880348265271,-2.549654149014542,-2.199149333638168,0,1.1531577382589644
2001-08-21,24.4,25.18647677066591,-2.844880499406938,2.058403728741027,1,1.554420645714163
2001-08-28,22.0,25.14360558273453,-3.549742961743454,0.4061373790089249,1,1.5974120910614584
2001-09-04,25.85,25.10183834153985,0.769233205779164,-0.02107154731901062,1,1.634271707053274
2001-09-11,31.84,25.06279105347043,1.1021641242931355,5.675044822236433,1,2.5559256660592222
2001-09-18,38.87,25.02787621667271,4.161239171284873,9.68088461204242,1,3.8872667140248836
2001-09-25,35.81,24.998301073055924,4.803955074232792,6.007743852711286,1,4.071549206573667
2001-10-02,31.18,24.975147989033985,2.3766848000682965,3.8281672108977176,1,4.125510373413567
2001-10-09,34.83,24.95931235638352,5.785904775998518,4.08478286761796,1,4.061298632827936
2001-10-16,32.88,24.95153260499604,4.719820219678918,3.2086471753250443,0,3.931394114657038
2001-10-23,32.0,24.95238348612102,3.0052382166876357,4.042378297191345,1,3.7465566110754014
2001-10-30,33.46,24.962217852025553,2.8764577892089753,5.621324358765474,1,3.1775808402162546
2001-11-06,28.8,24.981224019477544,1.7150517331610187,2.1037242473614377,0,2.674994659966558
2001-11-13,26.47,25.009399815273408,1.7037674729903984,-0.24316728826380896,0,2.89206836166372
2001-11-20,24.12,25.046595861858552,0.41785303218956577,-1.3444488940481172,0,3.109291517020719
2001-11-27,24.0,25.09253234880936,0.27257640379149733,-1.3651087526008574,0,3.2698303442875742
2001-12-04,24.08,25.14680150622369,-0.293736718792163,-0.773064787431526,0,3.396800712126708
2001-12-11,25.3,25.208869795886454,0.26993778827746556,-0.17880758416391984,0,2.737011703722466
2001-12-18,23.29,25.278090935786164,-0.040587476290606314,-1.9475034594955574,0,2.662295667052977
2001-12-25,22.62,25.353744826155562,0.3782247306475898,-3.1119695568031496,0,2.839464241150355
2002-01-01,23.8,25.43510739521266,1.784348390878245,-3.419455786090907,0,2.886184521347797
2002-01-08,21.83,25.521498047650603,-0.8824215167477445,-2.8090765309028605,0,2.841392466099791
2002-01-15,22.7,25.612257749571828,-1.433141414069833,-1.4791163355019954,0,2.5038696468230337
2002-01-22,23.61,25.706697254827223,-1.5930395389997911,-0.5036577158274333,1,1.5183143299078452
2002-01-29,24.35,25.80408601220036,-0.14937144764392846,-1.3047145645564306,1,1.0914862559028264
2002-02-05,25.45,25.903626810210284,-0.03591442898258858,-0.4177123812276946,0,1.0736504274894547
2002-02-12,21.62,26.00445017748918,-0.7558355497881797,-3.6286146277009976,0,1.224848079168348
2002-02-19,24.43,26.105678936034632,0.5673408489876652,-2.243019785022298,0,1.2263187816441772
2002-02-26,21.68,26.206511969477617,0.2101848798364067,-4.736696849314026,0,1.4352594839360733
2002-03-05,20.3,26.30623048747336,-0.21797972992096565,-5.788250757552394,0,1.6350467807028684
2002-03-12,19.59,26.404236799401268,0.6464909727123325,-7.4607277721136,0,2.129889440454801
2002-03-19,18.16,26.50007661205928,0.5430296726992981,-8.883106284758579,0,2.7111730409668278
2002-03-26,18.13,26.593429711856192,-0.058401856398248554,-8.405027855457945,0,3.0492378371742253
2002-04-02,19.16,26.684177733729527,1.705706771372389,-9.229884505101914,0,3.3728641425547834
2002-04-09,19.47,26.77237185352058,0.20142986071648544,-7.503801714237063,0,3.329343744771566
2002-04-16,18.11,26.858162449260284,-1.9113124339394616,-6.836850015320824,1,3.039635896098915
