Data,original,Y,mean_12w,std_12w,skew_12w,kurt_12w,autocorr_12w,mean_26w,std_26w,skew_26w,kurt_26w,autocorr_26w,mean_52w,std_52w,skew_52w,kurt_52w,autocorr_52w
2005-03-22,14.27,0,12.799999999999999,0.9886354231971667,0.0741058684228745,-1.1539721298275645,0.16445143757455954,13.338846153846154,1.3324933828673056,0.6455522828590969,0.1609878938581519,0.6398590101436666,14.57346153846154,1.8504772936132055,0.31271715647538545,-0.31634609731160873,0.7755605021104882
2005-03-29,14.49,0,12.8425,1.0528500281704052,0.2135498240064747,-1.0640358842665938,0.3451616640741413,13.36423076923077,1.3484158796958465,0.5866299971658416,-0.03253792485907482,0.646047993728667,14.53903846153846,1.8346910405237318,0.36299197968711283,-0.20575705361330843,0.7756021446863631
2005-04-05,13.68,0,12.883333333333333,1.0767825249607499,0.11069762224288347,-1.3026037357525764,0.42485801897692915,13.353846153846156,1.344758943225571,0.6135063377478084,0.02432070868206769,0.645647360565349,14.5075,1.8350988379643516,0.41271298649549565,-0.17937423188250434,0.7806357848986722
2005-04-12,11.3,0,12.785833333333334,1.1668174145032801,0.12084841252290676,-1.5353813591769012,0.3504081731447626,13.209615384615384,1.3566118996066605,0.7093864664784849,0.3169802529431371,0.5720236651628818,14.392884615384617,1.8459052049444735,0.4248879982172777,-0.06900047453718687,0.7637991578887592
2005-04-19,14.96,0,12.860833333333334,1.2796338846670638,0.3077295228954178,-1.288187579177072,0.15012701795872255,13.203076923076924,1.3473641504235965,0.7094073845408171,0.3709442914492211,0.3727045473405335,14.359999999999998,1.819587326625397,0.46063547914046143,0.09513947307345488,0.7329130703068608
2005-04-26,14.91,0,13.100833333333334,1.3760844208599914,-0.003116749551508896,-1.5416669930255222,0.28354469655012576,13.146153846153844,1.2338170915436224,0.44186836024936493,-0.03715209092434919,0.23656170803725304,14.356923076923078,1.818498128936976,0.4660932670544128,0.10606966954852694,0.7359183748225581
2005-05-03,14.53,0,13.345,1.3451698101660123,-0.38227035115353225,-1.2917991990795021,0.23873700200938244,13.082692307692309,1.1074964837592092,-0.008841044182015085,-0.9896636529039834,0.2869858838945247,14.318076923076923,1.792115672104394,0.5172708556909623,0.3000585773148747,0.7311034300503617
2005-05-10,14.91,0,13.648333333333333,1.2411053235896927,-0.6571405003952983,-0.7828840499233611,0.2808663396111825,13.132692307692308,1.160339804341388,0.017349929817199596,-1.1060768583109732,0.34637848946709376,14.247692307692308,1.6908608033810257,0.4224391832280655,0.395592220820763,0.6898144050924111
2005-05-17,14.57,0,13.7675,1.2564171643643463,-0.9256822788796749,-0.48348955253746084,0.3011527748425907,13.185000000000002,1.1941264589651077,-0.05098648361612729,-1.2519165753968744,0.3963746178400838,14.156153846153845,1.531677478268832,0.010210195854181337,-0.5626008397952107,0.6941838731882093
2005-05-24,12.69,0,13.821666666666667,1.1872798041462627,-1.006867145117397,0.06284206901161345,0.069162167428615,13.185769230769232,1.1937878306533083,-0.05273426832287086,-1.2495837165740342,0.36595161144577704,14.09326923076923,1.523270116447576,0.08720998400184492,-0.524600607139488,0.6721184190040322
2005-05-31,13.29,0,13.895833333333334,1.1160601021071435,-1.2381106879715322,1.2354583854615397,0.04081567704058641,13.187692307692307,1.1939189509924903,-0.05792699007470764,-1.2501057262537099,0.3635887748465033,14.035384615384617,1.4946918648133245,0.14440957650490735,-0.40411540489886777,0.6720854718552584
2005-06-07,12.39,0,13.832500000000001,1.1818562056821234,-1.0477348902119497,0.19256380336859516,0.1311786370730881,13.138461538461538,1.199612245045076,0.06079084281639169,-1.2830914444093062,0.36620198265333365,13.985000000000001,1.5053154187093114,0.2136781083350367,-0.4307984985527787,0.6703908114959123
2005-06-14,11.79,0,13.625833333333333,1.308451258920235,-0.6173630382220842,-1.110837989470844,0.2616937087761458,13.102307692307694,1.2262831897808155,0.0967393068371291,-1.3805497128362676,0.3780104770542536,13.922307692307694,1.5278083949580985,0.2650985599974773,-0.4649773394326153,0.6796103782938019
2005-06-21,11.08,0,13.341666666666669,1.464673921721126,-0.32740549741928526,-1.5139842740864695,0.41501966236952487,13.08423076923077,1.2532491311051988,0.03778029570193734,-1.3224169741490512,0.3936723825486192,13.860192307692309,1.5766177379772308,0.2444343937860449,-0.5223856319847129,0.6969734479345436
2005-06-28,11.58,0,13.166666666666666,1.5438872623310687,-0.03280623337988437,-1.8812366115375714,0.5727532470583293,13.068076923076925,1.2703732340720602,0.03260131922285563,-1.358300246383042,0.47769053813384404,13.785384615384613,1.5909590911028038,0.30353779046588536,-0.5003299025265417,0.7033873250868261
2005-07-05,11.68,0,13.198333333333332,1.5055402735070753,-0.008221904896492634,-1.8796169702438366,0.8805942647056422,12.979615384615384,1.2843347874111333,0.18555217214294542,-1.3652422296902353,0.5039969241977771,13.6975,1.5783173902335959,0.3587516409497564,-0.4091021297237217,0.7179175559459221
2005-07-12,10.95,0,12.864166666666664,1.523891300903688,0.27640841638434355,-1.670542367274834,0.8745042506650993,12.893461538461539,1.3434282781235833,0.22125662085620132,-1.399581930844713,0.5356416652450974,13.629999999999999,1.619584793075326,0.36044783453090373,-0.4465238871433201,0.7280711511634648
2005-07-19,10.45,0,12.4925,1.5234477942543398,0.4756214698438502,-1.1418352466651407,0.872365087880949,12.81576923076923,1.4248401259846473,0.1454445764158578,-1.3642740449543378,0.6038094933718434,13.558461538461538,1.6764252170304788,0.31836960783647505,-0.46762624202735514,0.7578846706074918
2005-07-26,10.99,0,12.197499999999998,1.4331029589353717,0.8846034283961322,-0.18622953053385788,0.8560707050253848,12.697692307692307,1.4446738253111069,0.2906307491037565,-1.3113237941334646,0.6633211502023475,13.451538461538462,1.6591025032043145,0.3345995667760089,-0.3935645991617687,0.757054308045031
2005-08-02,11.75,0,11.934166666666664,1.1521557528338344,1.1108647251349681,1.2566044471145543,0.7331725695144421,12.686923076923078,1.4508804753826965,0.30318777216025533,-1.3296548307461302,0.6662524795492535,13.36923076923077,1.6346623398455284,0.40403484039637944,-0.26259952141379284,0.750280690989523
2005-08-09,12.4,0,11.753333333333332,0.8245696765679468,0.29010386031730173,-0.44307994488584085,0.6784923828171444,12.717692307692307,1.435307096596065,0.2619538809396259,-1.284994746873853,0.6558522282991834,13.27173076923077,1.5333351080388626,0.29298259133430177,-0.4817115731770388,0.717088213443739
2005-08-16,13.52,0,11.8225,0.937376658553123,0.5527769388747856,-0.34491549848882147,0.6210357409652184,12.804230769230768,1.4121732842027375,0.1302519201250554,-1.2602183681209087,0.6721329140283242,13.204423076923076,1.439522542661148,0.14017364994345624,-0.7054070629877576,0.6971537739075936
2005-08-23,13.34,0,11.826666666666668,0.9445762237238777,0.567608154947633,-0.3391030489251654,0.7437853378056568,12.811923076923078,1.4146180240074402,0.11367969198439122,-1.2771925169815612,0.6849156220188233,13.166153846153845,1.4080136945721153,0.1644788095438478,-0.5760991057207863,0.683152216396056
2005-08-30,13.65,0,11.931666666666667,1.0740478517640677,0.5509100660678422,-0.9373206663293236,0.8322316928799144,12.873846153846152,1.4147143228882548,-0.012644622563640502,-1.2880385395891882,0.6854045731869369,13.134615384615385,1.3775460727336215,0.17322991089002865,-0.44819988570362973,0.6812887597819819
2005-09-06,12.93,0,12.026666666666666,1.110186989437083,0.26952048414141455,-1.4276995227802016,0.8445534358812453,12.89423076923077,1.4114281365397043,-0.05803241212778358,-1.2666335014206906,0.6862652477655637,13.112692307692308,1.3714256434914711,0.21890108112065812,-0.39036573371620764,0.6786437891806808
2005-09-13,12.39,0,12.135833333333332,1.0724013693435503,0.010462404815249711,-1.2483333891288348,0.8306114576728914,12.864999999999998,1.4137871126872528,0.007240497901853523,-1.2826052658818508,0.6916162011208111,13.090192307692309,1.373539138945167,0.2653310555210645,-0.3890901640026704,0.6772966077050144
2005-09-20,12.64,0,12.224166666666667,1.066092767013741,-0.2613820384745056,-1.1319440100608977,0.8266444104862036,12.802307692307693,1.384835896970837,0.10949827354274416,-1.1464215022830322,0.6758490704042648,13.070576923076924,1.3725251002548604,0.30833330751378335,-0.3635321760334881,0.676713962286246
2005-09-27,12.76,0,12.314166666666667,1.061555105693751,-0.5420342919245199,-0.8920053326025823,0.8468909545768553,12.73576923076923,1.3413818936514494,0.19553208766515018,-0.9410609198852521,0.6675249131651986,13.05,1.3689326026464146,0.353948969237517,-0.31433593366890356,0.674781732064049
2005-10-04,13.2,0,12.501666666666667,0.9953421826720162,-0.9867227341665307,0.27642177039764165,0.8413269700616688,12.717307692307692,1.3311305200989971,0.2315334456051589,-0.8630513368882323,0.7216645190488553,13.03557692307692,1.3632032827297988,0.38560117501306923,-0.2530644632938923,0.6721281787805462
2005-10-11,15.63,0,12.933333333333332,1.1377356565752288,0.8094620855847573,2.521071463926214,0.5641968327639394,12.883846153846154,1.4149433258562598,0.22996556401953286,-0.7829360066548493,0.8107920527097122,13.04673076923077,1.3822484115352076,0.416428089629506,-0.25205718577742064,0.6364683838462466
