Data,BDIY,CRY,Cl1,DXY,ECSURPUS,EMUSTRUU,EONIA,GBP,GT10,GTDEM10Y,GTDEM2Y,GTDEM30Y,GTGBP20Y,GTGBP2Y,GTGBP30Y,GTITL10YR,GTITL2YR,GTITL30YR,GTJPY10YR,GTJPY2YR,GTJPY30YR,JPY,LF94TRUU,LF98TRUU,LG30TRUU,LMBITR,LP01TREU,LUACTRUU,LUMSTRUU,MXBR,MXCN,MXEU,MXIN,MXJP,MXRU,MXUS,US0001M,USGG2YR,USGG30YR,USGG3M,VIX,XAUBGNL,Y,Year,Period,BDIY_zscore,CRY_zscore,Cl1_zscore,DXY_zscore,ECSURPUS_zscore,EMUSTRUU_zscore,EONIA_zscore,GBP_zscore,GT10_zscore,GTDEM10Y_zscore,GTDEM2Y_zscore,GTDEM30Y_zscore,GTGBP20Y_zscore,GTGBP2Y_zscore,GTGBP30Y_zscore,GTITL10YR_zscore,GTITL2YR_zscore,GTITL30YR_zscore,GTJPY10YR_zscore,GTJPY2YR_zscore,GTJPY30YR_zscore,JPY_zscore,LF94TRUU_zscore,LF98TRUU_zscore,LG30TRUU_zscore,LMBITR_zscore,LP01TREU_zscore,LUACTRUU_zscore,LUMSTRUU_zscore,MXBR_zscore,MXCN_zscore,MXEU_zscore,MXIN_zscore,MXJP_zscore,MXRU_zscore,MXUS_zscore,US0001M_zscore,USGG2YR_zscore,USGG30YR_zscore,USGG3M_zscore,VIX_zscore,XAUBGNL_zscore
2020-10-13,1732,150.3841,40.2,93.531,0.791,1247.348,-0.468,1.2958,0.728,-0.557,-0.739,-0.134,0.7513,-0.048,0.8002,0.657,-0.35,1.497,0.026,-0.137,0.644,105.54,384.0372,2231.04,1427.627,1309.153,403.6562,3478.11,2315.72,1448.15,103.45,122.81,1403.78,996.96,548.67,3407.1,0.14425,0.139,1.5107,0.0887,26.07,1891.41,0,2020,Pre-Crisis,-0.3157192019391758,-1.5580920907304645,-0.9378431627216635,0.4186114051449454,2.1998613748459674,1.6545979082921458,-0.9874544635295002,-1.2828210453902953,-2.0456824184053297,-1.5294699391071198,-1.0757523835956788,-1.7020138295165101,-1.8814368482747563,-1.0604703698870166,-1.9955394492526397,-2.0095151424827287,-1.319922361002475,-2.295881830170474,-1.1775336958466858,-0.8494324062721096,-1.3137203162668878,-0.20043924700313656,1.626830851353939,1.6734695167688678,1.5418253144396517,1.6812496014089329,1.397364967227397,1.9683441928160634,1.5802370257282132,-0.5119062831490956,1.9205821987535834,0.6458607494629943,1.5946267932604918,0.9561219793691413,-0.4804472932139534,2.429404488850282,-0.8904741104874175,-1.1266752037327423,-2.139010807998055,-0.8471181355648625,1.9287824289245838,1.9599652761507793
2020-10-06,2097,149.5058,40.67,93.686,0.82,1237.726,-0.47,1.2955,0.736,-0.509,-0.702,-0.083,0.8199,-0.0254,0.8667,0.775,-0.295,1.681,0.033,-0.125,0.632,105.62,380.4907,2216.26,1418.865,1310.47,401.7321,3461.43,2317.98,1426.33,99.09,121.12,1380.54,994.4,555.81,3258.03,0.14275,0.1467,1.5366,0.0837,29.48,1903.97,0,2020,Pre-Crisis,-0.11288029142705132,-1.5719837071343665,-0.9173641916962255,0.43553894507470303,2.2856187650699757,1.622494485133102,-0.9887602333798409,-1.2841692364656963,-2.0390136796923533,-1.502441750947744,-1.0544761714484978,-1.6720822439142013,-1.8306394791627438,-1.0494948736365242,-1.9427179642428005,-1.920025038437487,-1.2835182509290008,-2.1340601926015768,-1.1670332304597821,-0.8084144420093459,-1.3296963248440608,-0.19298398751661142,1.576037495574143,1.6463007080050067,1.5177125452909856,1.6868974324074753,1.3797188787664936,1.9431343192278572,1.5858964426705886,-0.5365540249719785,1.7432584832060416,0.5584625078940684,1.5377423624081183,0.9424850334038372,-0.45288407391135016,2.2172432411777354,-0.8913224783203945,-1.1218315763726887,-2.1149892398481365,-0.8500983859795281,2.6238389085211513,1.9876264566920483
2020-09-29,1658,146.7599,39.29,93.891,0.663,1230.656,-0.469,1.2854,0.65,-0.546,-0.714,-0.122,0.6851,-0.0573,0.7183,0.851,-0.23,1.737,0.012,-0.151,0.6,105.66,382.9525,2190.07,1402.058,1315.449,398.3651,3462.61,2317.52,1358.64,95.48,119.75,1336.19,1000.47,549.4,3228.71,0.14663,0.123,1.4149,0.0864,26.27,1895.63,0,2020,Pre-Crisis,-0.3568427070840997,-1.6154141858813489,-0.9774939364092139,0.457926981755995,1.8213459973055164,1.5989057092305403,-0.9881073484546704,-1.3295583360041991,-2.1107026208568476,-1.5232759793205963,-1.0613765645773132,-1.6949711034924375,-1.9304570499542786,-1.064986835158237,-2.060593278159495,-1.8623873443066534,-1.2404952117512587,-2.084810128993651,-1.1985346266204926,-0.8972866979120004,-1.3722990143831886,-0.18925635777334948,1.6112956608804172,1.5981578729897472,1.471460170139007,1.7082494070025716,1.3488398289001344,1.9449177515320593,1.5847445259478041,-0.6130162451365486,1.5964377003788337,0.4876130457938145,1.4291870909665196,0.9748195107512572,-0.47762920496592803,2.175514068428295,-0.8891280335257608,-1.136739883961425,-2.227862785942541,-0.8484890507556087,1.9695482048540012,1.9692590804409191
2020-09-22,1364,147.5151,39.6,93.988,0.664,1239.415,-0.467,1.2721,0.672,-0.506,-0.718,-0.058,0.7055,-0.055,0.7492,0.864,-0.231,1.785,0.009,-0.147,0.583,105.03,380.7241,2195.81,1412.193,1314.798,399.9164,3478.6,2314.36,1465.33,97.02,118.48,1324.43,993.97,566.91,3208.13,0.15188,0.1351,1.4233,0.0862,26.86,1899.4,1,2020,Pre-Crisis,-0.5202252815787972,-1.6034695784485504,-0.9639865299881801,0.46852034545397164,1.8243031486925512,1.6281297669576313,-0.9868015786043299,-1.3893281403469808,-2.0923635893961627,-1.500752489187783,-1.0636766956202517,-1.6574098980307161,-1.9153511267781118,-1.0638698598761072,-2.036049159560938,-1.852528265047432,-1.2411571046616856,-2.0425957887582866,-1.2030348260720227,-0.8836140431577459,-1.3949316932008506,-0.24796652622973603,1.5793802755654034,1.6087092236192844,1.4993513953526265,1.7054576545499889,1.3630669361343737,1.9690847706372994,1.5768313588956346,-0.4924998576441864,1.6590703888979192,0.4219350772775211,1.4004021982460417,0.9401944526362277,-0.41003369096192477,2.1462239464916144,-0.8861587461103415,-1.1291284695384836,-2.220072007083108,-0.8486082607721953,2.0898072438457826,1.9775618392498828
2000-02-08,1277,165.43,28.02,104.22,0.312,237.8117,3.26,1.6108,6.613,5.482,4.39,5.85,4.7678,6.4719,4.5475,5.728,4.638,6.118,1.919,0.359,2.481,109.3,122.3281,548.25,309.4761,474.7334,118.7914,998.77,872.39,945.15,31.32,134.67,258.02,1034.58,218.0,1411.95,5.89125,6.678,6.231,5.677,21.25,298.4,1,2000,Crisis,-0.5685731862762077,-1.3201188796961139,-1.4685535182319511,1.5859564006880278,0.7833858604563106,-1.7136801039003258,1.4465005375054931,0.1327795837808382,2.8600084973278164,1.8710139836943767,1.8735906462122036,1.8099588811544265,1.092726898640672,2.10586317009463,0.9809710887529473,1.8362841593259154,1.9815994762064286,1.768127882904941,1.6620921580687875,0.8459767832554519,1.1319403300886755,0.149957948863553,-2.121395125555769,-1.4198592856491659,-1.5352934398485798,-1.8970806056307044,-1.215154891510455,-1.7788888996408843,-2.0341020253504323,-1.0800920822742088,-1.0129865174033437,1.2591998885206641,-1.2098441832203732,1.1565211618748956,-1.756964061672193,-0.4101575510898885,2.359905846924899,2.9866337972269776,2.2389431741664305,2.4837885428904736,0.9463272290256229,-1.5483577504453097
2000-02-15,1393,169.58,30.06,104.69,0.391,240.1163,3.25,1.5966,6.552,5.562,4.419,5.9,4.871,6.3758,4.6472,5.814,4.651,6.171,1.801,0.333,2.309,108.73,122.3281,548.17,310.577,475.1918,118.6077,997.72,873.35,885.56,27.66,130.6,288.98,1007.86,204.59,1369.47,5.88,6.628,6.246,5.74,22.92,303.9,1,2000,Crisis,-0.504109313346327,-1.254480478152002,-1.3796660695257947,1.6372850701524537,1.017000820032058,-1.7059908969774058,1.4399716882537898,0.0689652062118538,2.809159364641372,1.9160609639600035,1.8902665962735077,1.8393035729213967,1.1691450982377523,2.059193028958687,1.060163600865443,1.9015057605792272,1.990204084041977,1.8147395502481558,1.4850843129752713,0.7571045273527977,0.9029508738158631,0.09683922502206065,-2.121395125555769,-1.4200063428007972,-1.532263795069332,-1.8951148002170888,-1.2168396201889373,-1.7804758521149617,-2.031698025233317,-1.147404590763007,-1.161840829078574,1.0487200996534873,-1.134063547282788,1.0141855383620366,-1.808731956748931,-0.47061646167639,2.3535430881775716,2.955181671512345,2.2528552792725614,2.5213396981152627,1.2867214580362591,-1.536244972342047
2000-02-22,1481,168.86,29.62,103.28,0.497,240.1438,3.2,1.6166,6.361,5.415,4.434,5.735,4.6982,6.3603,4.4708,5.669,4.648,6.019,1.86,0.304,2.332,110.92,122.3281,549.29,311.0778,476.4975,118.3125,1009.07,878.81,866.46,27.95,130.85,315.21,987.38,206.14,1315.93,5.88,6.551,6.086,5.764,25.86,305.5,1,2000,Crisis,-0.4552056856064176,-1.2658683454078479,-1.398837872187907,1.4832990617591761,1.330458867057744,-1.7058991443130043,1.4073274419952735,0.15884461123859253,2.6499432278690644,1.8332871377219142,1.8988920876845272,1.7424660900903965,1.041189043098455,2.0516655868399862,0.9200476616814476,1.7915391073032945,1.9882184053106964,1.6810608061695012,1.5735882355220299,0.6579777803844522,0.9335715569221109,0.30092695346569126,-2.121395125555769,-1.4179475426779606,-1.5308856080355895,-1.889515428208891,-1.2195469250658453,-1.763321651561836,-2.0180252745672265,-1.1689798368132844,-1.1500463617600447,1.0616488336133878,-1.069860508502334,0.9050899706396054,-1.802748344715453,-0.5468163221472301,2.3535430881775716,2.9067453979118096,2.104459491473837,2.5356449001056585,1.8859783641986954,-1.5327212550756433
2000-02-29,1531,170.2,30.43,105.92,0.497,243.1049,3.34,1.5802,6.409,5.5,4.439,5.866,4.763,6.4095,4.5424,5.77,4.664,6.146,1.844,0.378,2.341,109.97,122.0019,547.99,312.0815,478.7462,119.9623,1004.66,879.57,874.47,26.2,135.71,275.1,1014.69,199.23,1333.28,5.9125,6.521,6.14,5.781,23.37,293.3,1,2000,Crisis,-0.42741953348146905,-1.244674259126135,-1.3635443263781095,1.771613290240207,1.330458867057744,-1.6960195510562752,1.4987313315191195,-0.004735905910071756,2.689955660146922,1.8811495542541425,1.9017672514882002,1.8193491825198567,1.0891725637756913,2.075559145049023,0.976920117722117,1.8681365692403231,1.9988086918775254,1.7927529147089032,1.549587171780536,0.910921893338161,0.9455535633549911,0.21239574706320274,-2.1260669971630914,-1.4203372213919672,-1.528123454829185,-1.8798720891303626,-1.204416465763939,-1.769986851952963,-2.0161221078078433,-1.1599317886005764,-1.2212198714408242,1.3129834217938503,-1.1680375533168217,1.0505684840429064,-1.8294236732001852,-0.5221232407283084,2.3719243912254053,2.8878741224830295,2.154543069855906,2.5457777515155215,1.3784444538774483,-1.5595895992319715
2000-04-25,1647,168.78,25.33,108.67,0.363,247.1355,3.35,1.5803,6.128,5.334,4.56,5.675,4.7831,6.3482,4.5968,5.62,4.73,5.986,1.718,0.384,2.101,105.72,124.6394,538.79,310.9459,489.0575,121.3966,1009.42,894.2,768.91,30.79,137.08,207.69,1008.62,249.61,1439.63,6.15,6.484,5.936,5.813,25.24,278.55,1,2000,Crisis,-0.3629556605515884,-1.267133663991831,-1.5857629481435007,2.0719406115746146,0.9342005811950841,-1.6825716132694488,1.505260180770823,-0.004286508884938112,2.455716212853632,1.787677070202967,1.9713462155370896,1.7072524599700325,1.104056341022797,2.0457893255731303,1.0201304753843017,1.7543779624031521,2.042493623965695,1.6520384472576877,1.3605787948162729,0.9314308754695428,0.6260333918115312,-0.1836649131584553,-2.0882924374932164,-1.4372487938295537,-1.531248592999149,-1.8356530460208194,-1.191262375706523,-1.7627926674038104,-1.9794861476897272,-1.279171734834467,-1.0345419231923798,1.3838328838941043,-1.3330366705181338,1.0182340066954862,-1.6349369801378386,-0.37076247940828855,2.506249298113421,2.8645995494542014,1.9653384404125327,2.5648513541693827,1.759604458817501,-1.5920738677816304
2000-05-02,1622,173.74,26.89,110.26,0.337,246.0949,3.93,1.5592,6.299,5.343,4.695,5.641,4.6532,6.1962,4.4566,5.625,4.854,5.963,1.73,0.356,2.175,108.44,124.358,537.67,309.8978,486.3207,122.2791,1001.05,888.77,791.3,29.53,142.61,193.26,1031.16,268.6,1409.11,6.29125,6.711,6.011,5.918,28.5,274.9,1,2000,Crisis,-0.37684873661406265,-1.1886839117848922,-1.5177901932505575,2.2455844082734173,0.8573146451321801,-1.6860435340904114,1.883933437369615,-0.09910928118814792,2.598260502843499,1.79274485548285,2.048975638236264,1.6872980695684932,1.0078671537392632,1.9719718286671635,0.9087684874387453,1.758169915964391,2.1245683448586186,1.6318107425615758,1.3785795926223932,0.835722292189761,0.7245521113707644,0.06981390938340576,-2.0923226786651985,-1.4393075939523903,-1.534132933714136,-1.8473895561778508,-1.1831688914454415,-1.7754429456971728,-1.9930837733521587,-1.2538801244121782,-1.085786850162541,1.669816479087099,-1.3683569087797407,1.1383030543743733,-1.5616280817405785,-0.4141995309878563,2.5861372690520827,3.0073922001986357,2.034898965943185,2.627436612877364,2.424086606467006,-1.6001123477956138
2000-05-09,1609,177.22,28.65,110.75,0.414,240.0705,4.03,1.5322,6.529,5.355,4.786,5.62,4.7116,6.2896,4.4951,5.705,4.956,5.989,1.711,0.32,2.147,109.48,124.358,537.98,306.6862,480.6,121.6067,986.94,878.13,743.21,28.12,137.33,200.09,1012.28,272.04,1375.57,6.46125,6.843,6.213,6.138,28.93,277.35,1,2000,Crisis,-0.38407313616654926,-1.133642553381637,-1.441102982602109,2.2990972764384567,1.0850153019338575,-1.7061437068693914,1.9492219298866482,-0.2204464779742447,2.7899867408415657,1.7995019025226944,2.1013036194631143,1.674973299026366,1.051111561263192,2.017330737950172,0.9393493471812838,1.818841172944216,2.1920814217221527,1.654676843522398,1.3500783294293695,0.7126683994014703,0.6872747580240274,0.1667322827082356,-2.0923226786651985,-1.4387377474898193,-1.5429711635016115,-1.8719222416701518,-1.1893355303317317,-1.7967685641821594,-2.019728107983516,-1.308202301509448,-1.143132363676769,1.3967616178540045,-1.3516391522082383,1.0377305778802566,-1.548348323421117,-0.4619347442899104,2.682285623456136,3.0904258120852672,2.222248648039074,2.7585676311226575,2.5117330247152534,-1.5947166557314332
2000-05-16,1612,182.08,29.73,111.31,0.4,239.814,3.9,1.4994,6.424,5.348,4.852,5.567,4.7184,6.3362,4.4866,5.706,5.028,5.975,1.744,0.343,2.201,109.73,124.358,538.5,306.731,479.0465,120.1032,990.92,879.56,780.03,32.29,140.15,183.77,1002.21,261.52,1426.88,6.57,6.872,6.113,6.211,24.34,275.85,1,2000,Crisis,-0.3824059670390524,-1.056774449404677,-1.3940449215223787,2.3602548400556453,1.0436151825153708,-1.7069995089937207,1.864346889614505,-0.3678487022180958,2.702459545233753,1.7955602917494518,2.1392557816716,1.6438679257533781,1.0561468689885811,2.039961628448975,0.9325977287965678,1.819599563656464,2.2397377112728822,1.6423643276204165,1.3995805233962002,0.791286164238434,0.7591667966213062,0.19002996860362725,-2.0923226786651985,-1.4377818760042167,-1.5428478752046633,-1.8785842807409456,-1.2031242596082603,-1.7907532586137507,-2.01614714947573,-1.2666106491758762,-0.9735360577517117,1.5425977369216797,-1.3915855339427794,0.9840883724620497,-1.5889596773515635,-0.3889086919783896,2.7437922913469643,3.1086680449997544,2.1295012806648717,2.802079287176778,1.5761584671351228,-1.5980201406686865
2000-09-12,1705,199.8,34.28,115.17,-0.303,263.7678,4.64,1.404,5.772,5.283,5.186,5.459,4.9371,5.9944,4.7387,5.653,5.365,5.93,1.84,0.578,2.57,106.86,122.3544,555.43,323.7206,512.3619,117.183,1050.71,930.52,870.98,30.01,140.28,208.56,902.72,254.56,1416.78,6.62,6.119,5.751,6.1,18.59,273.7,1,2000,Crisis,-0.330723724086648,-0.7765063830524689,-1.1957910530846276,2.7818051892741225,-1.0352622425700753,-1.627078600901108,2.3474817342405494,-0.7965734641956398,2.1589573401261895,1.7589596202836302,2.3313167237569634,1.5804833915367231,1.2180912512742539,1.8739693886959528,1.132842787006801,1.7794048559073294,2.462795622086716,1.6027883836497623,1.5435869058451626,1.5945546310508873,1.2504290603693748,-0.0774274654754693,-2.121018454117165,-1.406660906290267,-1.4960929901637843,-1.7357143119870857,-1.2299056678113314,-1.7003876505898408,-1.8885348099255457,-1.163874071779397,-1.0662649732215272,1.5493206785808276,-1.3309071759036082,0.4541119060213917,-1.6158280255793112,-0.40328333879862677,2.772071219112862,2.6349990317373795,1.7937558107702583,2.7359177279711973,0.4041424091643708,-1.6027551357454164
2000-09-19,1725,200.32,36.51,116.11,-0.232,259.4818,4.53,1.4073,5.852,5.318,5.064,5.637,4.9359,5.9261,4.7378,5.702,5.262,6.072,1.847,0.579,2.644,106.97,122.3544,552.35,320.1741,510.7696,116.9473,1050.69,932.01,819.8,27.81,137.94,185.62,914.59,229.78,1394.02,6.62375,6.067,5.908,6.152,19.54,271.8,1,2000,Crisis,-0.3196092632366686,-0.7682818122565804,-1.098624871410741,2.884462528202974,-0.8253044940906064,-1.6413786707056877,2.2756643924718136,-0.7817433623662275,2.225644727255952,1.7786676741498415,2.2611627269473398,1.6849504942271354,1.2172026675580088,1.8408000792309693,1.1321279097660666,1.8165660008074724,2.3946206523127547,1.7276724735127162,1.5540873712320658,1.5979727947394509,1.3489477799286087,-0.06717648368149703,-2.121018454117165,-1.4123226066280676,-1.5058528550103654,-1.7425427412194157,-1.2320672930128462,-1.7004178782560135,-1.8848036014104401,-1.2216866944418687,-1.1557402425345071,1.4283077287161605,-1.3870572982682143,0.5173425890714531,-1.711488610217758,-0.43567610727670525,2.7741921386953043,2.6022888209941613,1.9393691775477564,2.7669123322837215,0.5977798448291035,-1.6069395499992711
2000-09-26,1739,194.45,31.5,113.13,-0.21,260.5667,4.12,1.4605,5.802,5.247,5.07,5.56,4.9659,5.9123,4.78,5.631,5.288,6.02,1.899,0.605,2.746,107.64,122.3544,551.46,320.5171,508.9668,115.2217,1056.76,936.02,824.17,26.67,134.57,177.45,904.45,221.43,1365.01,6.62,6.048,5.854,6.173,21.88,275.35,1,2000,Crisis,-0.31182914064168304,-0.8611245633563244,-1.3169219880861547,2.559016921811507,-0.7602471635758412,-1.637758944683525,2.007981573151978,-0.5426641449951032,2.18396511029985,1.738688479164098,2.2646129235117476,1.639759668906002,1.239417260464137,1.834098227538191,1.1656477092760702,1.7627202602378782,2.411829867983852,1.6819402715910707,1.6320908283919202,1.6868450506421053,1.4847438528345789,-0.004738685481847256,-2.121018454117165,-1.4139586174399645,-1.5049089289868558,-1.7502738799621431,-1.2478929207079426,-1.691243781572536,-1.8747618925879082,-1.216750368513088,-1.2021047002694147,1.2540283949367041,-1.4070549660850773,0.46332749841200727,-1.7437229073013347,-0.4769640779950293,2.772071219112862,2.5903370132226007,1.8892855991656867,2.7794293840253177,1.0747394232032879,-1.5991213023144377
2000-10-03,1729,195.18,32.07,114.22,-0.184,261.9094,4.91,1.458,5.867,5.242,5.002,5.613,4.8792,5.8641,4.6973,5.603,5.242,6.028,1.829,0.584,2.713,108.68,123.4672,545.44,318.9192,508.6212,112.7233,1054.24,937.77,814.03,27.3,136.82,176.43,922.49,247.12,1358.24,6.62,5.995,5.94,6.253,21.85,272.05,1,2000,Crisis,-0.3173863710666727,-0.8495785312774803,-1.292085789182964,2.678055750994963,-0.6833612275129373,-1.6332790791383527,2.5237606640365393,-0.5538990706234452,2.238148612342782,1.7358730428974964,2.225510695781793,1.6708650421789903,1.1752170869654268,1.8106903107561672,1.0999584339330066,1.7414853202949392,2.3813827941042187,1.6889759949636316,1.5270861745228856,1.615063613182269,1.4408098292473532,0.09217968784298258,-2.1050808124107623,-1.4250246681002112,-1.5093063033103726,-1.7517559531535603,-1.2708059644222613,-1.6950524675103225,-1.8703796007077507,-1.2282044520183137,-1.1764822367843342,1.370387000575807,-1.4095516149434861,0.559425352011258,-1.644549363340007,-0.48659936106166335,2.772071219112862,2.5569977599650895,1.9690483351075012,2.82711339065997,1.0686245568138757,-1.6063889691763955
2000-10-10,1719,198.48,33.18,114.36,-0.073,262.3255,4.8,1.45,5.772,5.222,5.032,5.587,4.8214,5.8896,4.6518,5.587,5.263,6.001,1.829,0.568,2.81,107.84,123.4672,545.29,319.0775,508.5759,112.4634,1054.66,938.35,814.19,27.72,133.35,169.12,910.57,220.36,1323.43,6.62,5.935,5.806,6.234,24.86,272.85,1,2000,Crisis,-0.32294360149166246,-0.7973841396881868,-1.2437205597399081,2.69334514189926,-0.3551174235520773,-1.6318907779144411,2.4519433222678026,-0.5898508326341407,2.1589573401261895,1.72461129783109,2.242761678603832,1.6556058024601656,1.1324169712996202,1.823074167144997,1.0638174178736424,1.7293510688989742,2.3952825452231816,1.6652304285812396,1.5270861745228856,1.5603729941652509,1.5699492319128348,0.013899463234466327,-2.1050808124107623,-1.4253004002595198,-1.5088706663146827,-1.7519502179555602,-1.273189529928726,-1.6944176865206912,-1.868927183970327,-1.2280237169728663,-1.1594005944609473,1.1909361732123909,-1.4274442650954158,0.4959283223603119,-1.7478535298018647,-0.5361420794589353,2.772071219112862,2.5192552091075293,1.8447668628260694,2.81578843908424,1.682149484551608,-1.6046271105431935
2000-11-14,1732,197.05,34.87,116.22,-0.11,256.1026,4.81,1.4298,5.753,5.186,4.987,5.622,4.6945,5.64,4.5121,5.578,5.219,6.068,1.782,0.515,2.812,108.1,123.4046,525.23,307.9961,513.5811,107.545,1062.44,949.3,727.54,25.88,136.99,171.57,853.25,199.22,1320.88,6.62,5.907,5.819,6.361,26.81,264.45,1,2000,Crisis,-0.3157192019391758,-0.8200017093768804,-1.1700834086058864,2.8964756210563505,-0.4645320248723639,-1.6526532381073757,2.4584721715195057,-0.6806290317111467,2.1431190856828706,1.7043401567115577,2.216885204370774,1.6761470866970447,1.038449243306699,1.701858066962568,0.9528525839507168,1.7225255524887442,2.366159257164403,1.7241546118264355,1.4565830497822478,1.3792103186713787,1.57261190000903,0.038129056565672795,-2.105977376367287,-1.4621749810310396,-1.5393663568013334,-1.7304858871173645,-1.3182966041380222,-1.68265912437943,-1.841506557634485,-1.3259030400229481,-1.2342344560681668,1.37917853966854,-1.421447412445316,0.19058857910592916,-1.8294622771487883,-0.5397713219729555,2.772071219112862,2.501642018707335,1.8568240205847157,2.89148679961675,2.079615799863428,-1.6231266261918127
2000-11-21,1701,201.43,35.16,117.95,-0.07,258.1925,4.76,1.4163,5.652,5.185,4.998,5.57,4.6417,5.5919,4.4524,5.564,5.222,6.031,1.704,0.485,2.601,110.15,123.4046,522.78,307.8893,514.6019,105.1299,1059.54,951.68,747.76,26.24,135.15,171.73,834.6,188.15,1284.08,6.61625,5.856,5.728,6.351,26.62,266.05,1,2000,Crisis,-0.3329466162566439,-0.7507255169038178,-1.1574474477604035,3.0854088086594507,-0.346245969390973,-1.6456803692588944,2.4258279252609896,-0.7412976301041957,2.0589262594315456,1.703777069458237,2.2232105647388547,1.6456286072593964,0.9993515597919141,1.6784987143232457,0.9054323936486501,1.7119080825172748,2.368144935895683,1.691614391228342,1.3395778640424658,1.2766654080144695,1.2917004158604053,0.22917008090788538,-2.105977376367287,-1.4666786062997446,-1.5396602672949509,-1.7261082820427163,-1.3404456963067906,-1.6870421359745018,-1.8355466406774708,-1.303062648654539,-1.2195930483624065,1.2840230577236735,-1.4210557812518403,0.09124129697588335,-1.8721968482524045,-0.592146272763522,2.7699502995304197,2.469560850478409,1.7724239162741913,2.885526298787419,2.0408883127304818,-1.6196029089254094
2000-12-05,1647,194.43,29.53,114.47,-0.232,258.467,4.84,1.439,5.416,4.944,4.785,5.418,4.4929,5.4594,4.2106,5.335,4.963,5.891,1.599,0.545,2.496,110.91,124.2704,505.64,302.0274,518.2919,99.4407,1071.62,962.58,709.51,24.09,133.32,180.15,835.0,169.21,1309.41,6.77625,5.469,5.586,6.069,24.99,270.75,1,2000,Crisis,-0.3629556605515884,-0.8614408930023199,-1.4027593772778844,2.705358234752637,-0.8253044940906064,-1.6447645108451387,2.4780587192746157,-0.6392845053988465,1.8621984673987468,1.5680730414080368,2.10072858670238,1.5564207442878084,0.8891671789775193,1.6141512252440315,0.7133687083046025,1.5382366094125262,2.1967146720951405,1.5684892322085286,1.1820708832389135,1.4817552293282876,1.1519103408101419,0.29999504602987515,-2.093577295320016,-1.498185601036726,-1.5557920455958598,-1.7102840630718572,-1.3926218443613458,-1.6687846256060652,-1.8082512226810614,-1.3462696204567965,-1.3070347888273641,1.1893847251372027,-1.4004461896951717,0.09337206978296196,-1.9453127269066488,-0.5560957971242543,2.8604428683812935,2.226121397447149,1.640722654602824,2.7174401754002697,1.7086472389057292,-1.6092519894553483
2000-12-12,1598,197.34,29.68,114.26,-0.302,259.987,4.83,1.447,5.346,4.986,4.788,5.494,4.571,5.4021,4.3008,5.363,4.929,5.931,1.64,0.61,2.585,111.44,124.2704,512.4,305.415,523.7027,102.3437,1078.83,965.96,734.56,24.53,134.94,187.03,855.16,180.25,1309.69,6.71375,5.518,5.53,6.089,24.88,270.9,1,2000,Crisis,-0.39018608963403795,-0.8154149295099425,-1.396223535461255,2.6824241483961915,-1.0323050911830405,-1.639693090849114,2.4715298700229127,-0.6033327433881511,1.8038470036602046,1.5917227060474908,2.102453684984584,1.601024675773602,0.9469991691764723,1.5863239714761903,0.7850152939871211,1.5594715493554652,2.174210313140629,1.6036678490713325,1.243573609076491,1.7039358690849236,1.2703990710908413,0.34938614012810554,-2.093577295320016,-1.485759271723891,-1.5464694689275167,-1.687080354668735,-1.365998178854355,-1.6578875519507317,-1.7997871389353859,-1.3179732899039456,-1.289139734964768,1.273162921197357,-1.3836060483757082,0.20076301925972995,-1.9026939676488421,-0.5556972920638913,2.825094208673921,2.256944480647489,1.5887841288732705,2.729361177058933,1.6862260621445497,-1.6089216409616232
2000-12-19,1588,195.63,29.33,113.21,-0.307,262.5482,4.78,1.4643,5.188,4.883,4.629,5.419,4.5416,5.454,4.2549,5.28,4.791,5.879,1.645,0.538,2.582,112.48,124.2704,516.17,308.3846,528.3425,103.8332,1086.89,971.0,757.35,23.94,131.7,181.78,815.57,151.25,1242.73,6.68625,5.345,5.473,5.948,27.17,269.8,1,2000,Crisis,-0.3957433200590277,-0.8424611142425767,-1.41147383303339,2.567753716613962,-1.0470908481182144,-1.631147748155813,2.438885623764396,-0.5255870580400227,1.6721394140789234,1.5337247189554966,2.0110234760277783,1.5570076381231475,0.925228868128467,1.6115287615381617,0.7485565547096533,1.496525120238897,2.08286909150173,1.5579356471496872,1.251073941495708,1.4578280835083421,1.266405068946548,0.44630451345293537,-2.093577295320016,-1.4788292034532713,-1.5382972161012354,-1.667183007465215,-1.352337844795566,-1.645705802483049,-1.7871661383205326,-1.292229841868038,-1.3131353753714305,1.1056065290770485,-1.3964564469116358,-0.01013021932088725,-2.0146454185977913,-0.650996930784987,2.809540798402677,2.1481201256748585,1.5359181294699746,2.6453181153653587,2.15299419653638,-1.6113441965822757
