Data,original,trend,seasonal,residual
2010-10-12,1114.38,1134.0129289057074,-16.72996208837992,-2.9029668173272967
2010-10-19,1110.4,1136.8731161595604,-10.634443267708914,-15.838672891851274
2010-10-26,1130.12,1139.7391904776573,-18.361749672108346,8.742559194450905
2010-11-02,1138.8,1142.6035424464992,-18.412254786499904,14.608712340000693
2010-11-09,1157.79,1145.4583789071025,2.2043978545930956,10.127223238304396
2010-11-16,1124.51,1148.296856292958,-18.500679762701207,-5.286176530256853
2010-11-23,1127.77,1151.113454568404,-36.96428673258896,13.620832164185003
2010-11-30,1127.5,1153.9039482952692,-36.12017250174955,9.71622420648032
2010-12-07,1168.81,1156.6651135586571,-10.419944007812814,22.56483044915558
2010-12-14,1185.09,1159.3944778791006,-7.525868552722173,33.2213906736215
2010-12-21,1197.99,1162.0895718979464,-2.254091505660461,38.154519607714064
2010-12-28,1201.31,1164.747836672989,5.2349375560720715,31.327225770938867
2011-01-04,1212.59,1167.366928274285,16.04425856968366,29.178813156031083
2011-01-11,1217.42,1169.9446096253187,16.33220864428022,31.14318173040124
2011-01-18,1237.22,1172.4790970431202,19.136418728312783,45.60448422856712
2011-01-25,1232.92,1174.9686037379888,12.754599572202437,45.19679668980871
2011-02-01,1248.97,1177.4110286315452,18.252209287065504,53.30676208138948
2011-02-08,1264.89,1179.8034025532907,20.737978433381695,64.34861901332783
2011-02-15,1268.43,1182.1417957142185,23.635629972513684,62.652574313267905
2011-02-22,1256.21,1184.4215155514814,20.09889274719558,51.689591701323025
2011-03-01,1247.02,1186.637716791003,13.023797531706958,47.35848567728999
2011-03-08,1261.54,1188.7860344988069,19.38599688878749,53.36796861240555
2011-03-15,1223.51,1190.8626543006644,30.29137449540596,2.3559712039295846
2011-03-22,1234.78,1192.8644397321523,38.95833337688468,2.9572268909630566
2011-03-29,1259.73,1194.7891309963145,45.77118803223398,19.1696809714515
2011-04-05,1273.69,1196.635213096138,53.978513850687534,23.076273053174646
2011-04-12,1255.76,1198.402742975807,36.99277300019264,20.364484024000376
2011-04-19,1254.86,1200.093632521698,45.96378783259738,8.802579645704554
2011-04-26,1288.12,1201.7113095955935,43.63561484664968,42.773075557756556
2011-05-03,1296.91,1203.2601308805517,55.69369948111245,37.95616963833595
2011-05-10,1298.07,1204.7448108592248,41.262684035239126,52.06250510553605
2011-05-17,1270.54,1206.1703599649456,16.485600988483952,47.88403904657048
2011-05-24,1258.62,1207.5414366625055,-2.7029234860341855,53.78148682352867
2011-05-31,1287.01,1208.8620753094392,8.197449430990861,69.95047525956988
2011-06-07,1229.64,1210.1354807748828,-28.016980332526444,47.521499557643665
2011-06-14,1231.57,1211.364413837429,-11.178541688341504,31.384127850912364
2011-06-21,1238.22,1212.5513365232719,-7.986608725217962,33.65527220194622
2011-06-28,1240.3,1213.6980346465766,-36.68065867500418,63.28262402842756
2011-07-05,1280.07,1214.8054452359233,-19.035110169602845,84.29966493367942
2011-07-12,1256.72,1215.8745478073386,-14.227092217462351,55.07254441012378
2011-07-19,1269.54,1216.906400271045,-3.9086911268678595,56.542290855822785
2011-07-26,1274.79,1217.9023357676465,-0.33602126012598355,57.22368549247949
2011-08-02,1200.2,1218.8643455446565,-11.079811385060646,-7.584534159595933
2011-08-09,1120.43,1219.7950352293742,-31.2207752951942,-68.1442599341799
2011-08-16,1141.38,1220.6974367201885,-35.08045632197589,-44.23698039821261
2011-08-23,1111.09,1221.5744000796456,-54.611394349914285,-55.8730057297314
2011-08-30,1160.15,1222.4289548980616,-49.87461210413391,-12.404342793927754
2011-09-06,1114.66,1223.2651311754319,-52.895545043662516,-55.709586131769356
2011-09-13,1122.5,1224.0878614730575,-32.659445418981115,-68.92841605407648
2011-09-20,1149.8,1224.9030033028025,-13.293964212765346,-61.80903909003723
